嘟督:你在dis我[doge],留訫,保密,,子评论
回复 @嘟督不噶油 :惨剧当事人出现了啊[笑哭]当初看完后顺手存了别人分享的百度云，现在都还留着,卷心菜狗丶,保密,,子评论
回复 @嘟督不噶油 :捞不起来了,噗呦酱丶,女,,子评论
回复 @模型机一号 :按最近点赞数增长上来的，不然其他算法新的评论根本火不了,夜适,男,,子评论
回复 @嘟督不噶油 :我很大的，你忍耐一下[脱单doge],万泉河,保密,,子评论
回复 @倾城墨离 :hhhhhh对,遥荇不能喝去Ryu那桌,女,,子评论
当时还下载了，结果后来手机坏了全没了,荚野若彩,女,,子评论
回复 @嘟督不噶油 :都督不噶油啊，b站那个胆小且卑微的男孩子[藏狐]这你都不知道，6级号白玩了[doge],这可咋整啊_,保密,,子评论
回复 @yorushikana :能气死！,L_DoubleE,保密,入站17.8.13,子评论
@嘟督不噶油 这不得艾特我们家嘟嘟,L_DoubleE,保密,入站17.8.13,子评论
回复 @倾城墨离 :哥，指个路呗,毛延安不想取名字了,保密,,子评论
回复 @yorushikana :哥指个路呗,毛延安不想取名字了,保密,,子评论
回复 @嘟督不噶油 :你好沉！,少侠阮念漪,女,我曾在梦里见过你。,子评论
回复 @倾城墨离 :确实[doge],SecondElement,保密,不知道说啥好┐(´-｀)┌,子评论
回复 @八度空间噢 :嘟督不噶油，他配的动物城刚出迪士尼就发函了[笑哭],SecondElement,保密,不知道说啥好┐(´-｀)┌,子评论
回复 @朝青or暮雪 :早就无了，自己去网上看吧……反正我当时……[大笑],徐凤年TOT,男,励志学习mlm,子评论
吃律师函了 哈哈哈哈,等闲莫知人心在变,保密,,子评论
哈哈哈，嘟嘟的早期视频我一直保存着。。。云盘里,Toshi丶十四,男,美女如浮云，男男才是真,子评论
[大哭]嘟督！时代的眼泪，那时候看老有意思了[给心心]像追剧似的[捂眼],胡桃澄,保密,,子评论
回复 @倾城墨离 :确实[doge],SecondElement,保密,不知道说啥好┐(´-｀)┌,子评论
回复 @八度空间噢 :嘟督不噶油，他配的动物城刚出迪士尼就发函了[笑哭],SecondElement,保密,不知道说啥好┐(´-｀)┌,子评论
回复 @朝青or暮雪 :早就无了，自己去网上看吧……反正我当时……[大笑],徐凤年TOT,男,励志学习mlm,子评论
吃律师函了 哈哈哈哈,等闲莫知人心在变,保密,,子评论
哈哈哈，嘟嘟的早期视频我一直保存着。。。云盘里,Toshi丶十四,男,美女如浮云，男男才是真,子评论
[大哭]嘟督！时代的眼泪，那时候看老有意思了[给心心]像追剧似的[捂眼],胡桃澄,保密,,子评论
回复 @带带我大佬 :没了，我缓存的pad都没了，网上就剩下几段了,JADSLY,保密,这个人什么也没有写(╯‵□′)╯︵┻━┻,子评论
回复 @Toshi丶十四 :可以分享一下吗[星星眼][星星眼],带带我大佬,保密,,子评论
回复 @嘟督不噶油 :当事人出来了,下治,男,润了润了,子评论
能活几天？,某不科学的蕉电磁炮,保密,不知道哪里冒出来的黄狗冲出来叫了两声。,子评论
回复 @挖土qq :哈哈可以可以，这下可以辟谣了,粉绒毛短尾猫,保密,就不编辑个性签名,子评论
回复 @嘟督不噶油 :在吗，我没看过，私发我一份[藏狐],少辣不要香菜,女,江湖险恶不行就撤 路见不平绕道而行
阿尼 肯得,子评论
li lllzhixmxomp po,lucyxxu,女,,子评论
回复 @嘟督不噶油 :？？[嗑瓜子]本尊来了,等她待她候她,保密,懒死了，勿念,子评论
回复 @嘟督不噶油 :捞一下,五河琴里-十王,男,成分：约战厨，琴里厨，十香厨，彩祸厨，农批，O批,子评论
回复 @倾城墨离 :终于找到战友了[脱单doge],天間曦,保密,,子评论
回复 @我永远喜欢米西米亚 :怎下载？手机缓存吗,仙布一生推,保密,鸽子区up主,子评论
回复 @dove_7 :按谁增长快谁前面,令-_-,男,,子评论
回复 @嘟督不噶油 :哈哈哈哈哈哈哈,旋风小猪猪y,女,我永远喜欢伊蕾娜小姐！.jpn,子评论
li lllzhixmxomp po,lucyxxu,女,,子评论
回复 @嘟督不噶油 :？？[嗑瓜子]本尊来了,等她待她候她,保密,懒死了，勿念,子评论
回复 @嘟督不噶油 :捞一下,五河琴里-十王,男,成分：约战厨，琴里厨，十香厨，彩祸厨，农批，O批,子评论
回复 @倾城墨离 :终于找到战友了[脱单doge],天間曦,保密,,子评论
回复 @我永远喜欢米西米亚 :怎下载？手机缓存吗,仙布一生推,保密,鸽子区up主,子评论
回复 @dove_7 :按谁增长快谁前面,令-_-,男,,子评论
回复 @嘟督不噶油 :哈哈哈哈哈哈哈,旋风小猪猪y,女,我永远喜欢伊蕾娜小姐！.jpn,子评论
现在就下载一波,FLS_沈巍澄,保密,你要记住，你是谁。,子评论
BV1pV411J71o插播一件很重要的事，大家可不可以去关注一下希望大家关注一下旅美熊猫，美国人只给它们吃冰坨，熊猫在一个视频里面甚至饿得直磕头对着工作人员，这是其中一个视频之前是美香常年吃冰坨子，经常肚子痛得哀嚎！现在美香才八个月大的儿子“小奇迹”也开始难受得哀嚎了，这么早就步了妈妈的难路，三年可怎么熬？，希望大家关注一下大熊猫贝贝。真的太惨了。（求复制粘贴转）,账号已注销,保密,,子评论
咋滴我版权狂魔是压不住你们了是吧,名字很好聴,保密,,子评论
回复 @模型机一号 :集中一段时间点赞量高的评论会在上面[藏狐],逝与不将就,保密,一生太短，一瞬好长,子评论
好家伙，上一个敢给疯狂动物城配音的还是上一个,迷途的灰狼-_-,保密,你不是真正的快乐,子评论
捏嘿我百度网盘有,刘某没有那,男,,子评论
BV19x411a7Ms,大家的身上都有毛毛,女,只要跑得够快，就能把悲伤甩到后头。,子评论
真假的,VicSenChi,保密,,子评论
回复 @林中抚琴_ :啊这，我才知道，那个动物城我记得配的还可以，我蛮喜欢的,夏柒公子,女,嘻嘻嘻,子评论
我只要画三个圈就会召唤出太平洋对岸的那位[doge],终将逝去的碳基生命体,男,花开上祈谢诸神，此世浮生空自哀。,子评论
我还以为说的是鬼叔,Fulvalene,男,肥宅饭桶,子评论
回复 @倾城墨离 :嘟嘟后来还暗讽了[脱单doge],爱次酸菜水煮鱼,保密,安静的美男子。,子评论
捏嘿我百度网盘有,刘某没有那,男,,子评论
BV19x411a7Ms,大家的身上都有毛毛,女,只要跑得够快，就能把悲伤甩到后头。,子评论
真假的,VicSenChi,保密,,子评论
回复 @林中抚琴_ :啊这，我才知道，那个动物城我记得配的还可以，我蛮喜欢的,夏柒公子,女,嘻嘻嘻,子评论
我只要画三个圈就会召唤出太平洋对岸的那位[doge],终将逝去的碳基生命体,男,花开上祈谢诸神，此世浮生空自哀。,子评论
我还以为说的是鬼叔,Fulvalene,男,肥宅饭桶,子评论
回复 @倾城墨离 :嘟嘟后来还暗讽了[脱单doge],爱次酸菜水煮鱼,保密,安静的美男子。,子评论
回复 @嘟督不噶油 :嘟督！妖孽动物城呜呜呜呜,下巳透羽,男,喜欢视频可以关注一下，不定期更新各种游戏视频,子评论
嘟嘟？,半岛铁嗝er,男,脱贫致富,子评论
[藏狐],-常事,保密,好好告别,子评论
回复 @嘟督不噶油 :逮到你了,五谷渔粉丶,保密,,子评论
回复 @我永远喜欢米西米亚 :@我永远喜欢米西米亚,bili_1948397127,女,4327r7kj6x78416423623u5m60hx3l
我已成为哔哩哔哩第83573392位转正会员，挑战转正答题考试获得1rb,子评论
回复 @朝青or暮雪 :@朝青or暮雪,bili_1948397127,女,4327r7kj6x78416423623u5m60hx3l
我已成为哔哩哔哩第83573392位转正会员，挑战转正答题考试获得1rb,子评论
给个名字啊，我没看成！[大哭][大哭][大哭],_霁雨,保密,拍照,子评论
回复 @我永远喜欢米西米亚 :整一个？我没看成,_霁雨,保密,拍照,子评论
嘟督当时配音系列老喜欢了2333惊动了迪士尼的男人[脱单doge],美味碳烤沙虫腿,女,没力气了，摆,子评论
回复 @我永远喜欢米西米亚 :!,美味碳烤沙虫腿,女,没力气了，摆,子评论
[藏狐]这个表情是因为这个视频才有的吗[藏狐],蒸汽-车人,保密,无咏唱水魔法首席教徒,子评论
回复 @ATX先生 :嘟督不嘎油,艾兰尼尔,男,古生物，怪兽，科幻，特摄，虎鲸爱好者,子评论
回复 @dove_7 :我们滴头像好黄,不乐呃呃,保密,:>,子评论
回复 @不乐呃呃 :[惊喜]u so cute,dove_7,保密,只是记录,子评论
第8w点赞,Cimaranton,保密,陶瓷药丸,子评论
好家伙  这长时间没更新  是不是在跟迪士尼对打[doge],CUii的v12自吸情怀,保密,喜欢摄影，喜欢科技,子评论
回复 @yorushikana :嘲讽迪士尼啥意思？新的啥热词吗,深川有栖,保密,     终其一生皆是遗憾,子评论
我觉得神威鬼鸣也很可惜,羽生千穂,保密,一条咸鱼罢辽┑(￣Д ￣)┍,子评论
回复 @刘帅刘雯萱全国后援会 :明明叫妖孽动物成[滑稽],社会丶我哈哥,男,态度决定命运。,子评论
回复 @社会丶我哈哥 :忘记了，就记得咆哮解说了[doge],刘帅刘雯萱全国后援会,保密,旧:暴走的小墨染,子评论
回复 @yorushikana :是谁呀想问问嘿嘿[doge],我又何尝不是章鱼哥,保密,可得解脱处，唯山水间，唯佛像前。,子评论
回复 @dove_7 :我们滴头像好黄,不乐呃呃,保密,:>,子评论
回复 @不乐呃呃 :[惊喜]u so cute,dove_7,保密,只是记录,子评论
第8w点赞,Cimaranton,保密,陶瓷药丸,子评论
好家伙  这长时间没更新  是不是在跟迪士尼对打[doge],CUii的v12自吸情怀,保密,喜欢摄影，喜欢科技,子评论
回复 @yorushikana :嘲讽迪士尼啥意思？新的啥热词吗,深川有栖,保密,     终其一生皆是遗憾,子评论
我觉得神威鬼鸣也很可惜,羽生千穂,保密,一条咸鱼罢辽┑(￣Д ￣)┍,子评论
回复 @刘帅刘雯萱全国后援会 :明明叫妖孽动物成[滑稽],社会丶我哈哥,男,态度决定命运。,子评论
回复 @社会丶我哈哥 :忘记了，就记得咆哮解说了[doge],刘帅刘雯萱全国后援会,保密,旧:暴走的小墨染,子评论
回复 @yorushikana :是谁呀想问问嘿嘿[doge],我又何尝不是章鱼哥,保密,可得解脱处，唯山水间，唯佛像前。,子评论
还有当年鬼叔配的冰雪奇缘,fly_pig-,男,,子评论
谁啊？,-六十多岁约老头-,保密,不为玉碎，亦不为瓦全,子评论
我缓存了[蛆音娘_滑稽],羊羔丸子,女,不知道说什么，那就给大伙劈个叉吧,子评论
回复 @yorushikana :嘟督勇啊[脱单doge],Taki老狐狸,男,这里老狐狸，一位热爱脑洞和游戏的up，QQ1422898961全天不定点在线，欢迎关注～,子评论
亮哥，你在做什么？[藏狐][藏狐][藏狐][热词系列_知识增加],一支小宝贝,女,,子评论
回复 @我永远喜欢米西米亚 :求一个！太想再看一次了！！！,ichao但是最ichen,保密,,子评论
是谁啊,蔡从梦official,女,新人写手一只,子评论
不过迪士尼这样也挺好的抄袭这种事本身对原作者不好,美人鱼贵物和狠活男孩,男,,子评论
哪个呀,几钱纸糊,保密,。玩音游，,子评论
8,滚烫鲷鱼烧,女,一只多坑少女椰～,子评论
回复 @yorushikana :那个太低俗了没办法， 台词大多数涉H,杍善云,保密,,子评论
回复 @yorushikana :嘟嘟现在咋样了,人间春短欢乐少,男,好无聊的一个人,子评论
回复 @嘟督不噶油 :嘟嘟，我还是想那只日狗的兔子[大哭],西谷夕noya_,女,,子评论
谷阿莫也被迪士尼警告了然后他直接撕了迪士尼[doge],所以都让你懂完了,保密,私信关闭，有事评论区,子评论
回复 @倾城墨离 :就知道会有嘟督[笑哭][笑哭],一片烂菜叶,男,每一个叼丝的觉醒，都是国有资产的流失。,子评论
回复 @yorushikana :我还有资源呢，可惜没弹幕了,因为人身攻击已被清除,保密,大龄幼稚小鬼速速远离我，谢谢,子评论
回复 @因为人身攻击已被清除 :还有老汉飞屋记,因为人身攻击已被清除,保密,大龄幼稚小鬼速速远离我，谢谢,子评论
鬼叔吗,桑_槐_,女,(-ι_- ),子评论
回复 @倾城墨离 :嗯呐,毒奶不是奶毒,保密,steam好友码1081806705,子评论
嘟嘟！,丨麦麦想当爹丨,保密,Bilibili终身会员,子评论
回复 @倾城墨离 :哈哈哈哈哈哈哈哈,面包我吃了,男,-,子评论
谁呀,意大利炮爱丽丝,女,,子评论
回复 @Fulvalene :可惜鬼叔没了,严厉的铁棍,男,,子评论
好家伙，10w攒[doge][藏狐],稽风-暴雨,男,想成为upQWQ,子评论
回复 @奕芷菡 :一样。,白茶屿枫,男,我爱的人三个特点
截拳道，短发，虎牙,子评论
回复 @yorushikana :我是你姐：上回还有一个叫嘟督的小卡拉做动物城的视频还被全部勒令下架了呢[doge]
啊！我中弹啦！[喜极而泣],是我修罗啊,保密,年轻的猎人踏上天途，从梦里出发，去往黄金的彼岸。手持血亲染红的长戟，淹没在猩红的哀伤中，直到黑夜将他的视野涂抹，直到骨塔矗立在心头,子评论
上一个敢给《疯狂动物城》配音的，还在上次。,脊柱上有世界,男,,子评论
哈哈哈，有资料吗，想看看名不虚传的法务部。[笑哭],梓DONG,男,我喜欢烤乳鸽~,子评论
秀儿怎么能没有评论呢？【旺柴】
我看你天赋异禀，我就送你一本:
┏┳━━━━━━━━━━━┓
┃┃███████████┃
┣┫██████┏━━┓█┃
┣┫██████┃ 秀   ┃█┃
┃┃██████┃ 儿   ┃█┃
┃┃██████┃ 之   ┃█┃
┣┫███陈██┃ 书   ┃█┃
┃┃███独██┗━━┛█┃
┃┃███秀███████┃
┃┃██秀儿或许会迟到，█┃
┣┫██但永远不会坐下！█┃
┃┃███████████┃ 
┗┻━━━━━━━━━━━┛ 
不用谢(｡･ω･｡)
▬▬▬▬.◙.▬▬▬▬
     ▂▄▄▓▄▄▂
◢◤ █▀▀████▄▄▄▄▄◢◤ 
█ 秀儿上直升飞机█▀▀▀▀╬     
◥███████◤
══╩══╩══
容量500人
一个赞过来坐（不点也得点）
  ❚❚      ▷          ↻
正在播放  《你是秀儿吗》 ━━━━━━─────── 4：38      ⇆          ◁      ❚❚      ▷          ↻,ZI-O呵呵,保密,,子评论
回复 @KID_six :这是谁被我逮到了啊,被窝里打小帮手,男,业余涂鸦爱好者。,子评论
回复 @被窝里打小帮手 :？,KID_six,男,2020.4.14开学的失踪人口,子评论
[藏狐][藏狐][藏狐],贼好吃的麻团儿,男,你是我等了半世不舍得拆开的礼物,子评论
要干就干世界上最强的法务部,依琳不姓王,保密,做一个有趣且无用的灵魂,子评论
那个是真的好看[大哭],学龄前儿童-瓜瓜,女,一些个无聊东西,子评论
